@relation test

@attribute RAIN numeric
@attribute T.MAX numeric
@attribute T.MIN numeric
@attribute T.MIN.G numeric
@attribute WIND numeric

@data
-0.467758,0.700728,0.657563,-0.099137,2.79
-0.343695,1.173497,1.363275,0.713555,8.54
-0.467758,0.571791,0.680328,1.156842,12.04
-0.318883,1.001581,0.520973,0.381091,15.83
-0.418133,0.313917,0.475444,0.34415,17.37
-0.467758,0.808175,0.338854,0.177918,8.87
-0.467758,1.087539,0.634798,0.510382,8.75
0.078118,0.980091,1.021801,0.602734,10.08
-0.467758,0.915623,0.816917,0.270269,14.17
-0.467758,1.323923,0.953507,0.621204,13.37
-0.467758,1.431371,0.885212,0.270269,6.46
-0.467758,0.485833,0.930742,0.787437,5.33
-0.467758,0.700728,0.475444,-0.505483,6.04
-0.467758,0.700728,0.680328,0.639674,10.58
-0.467758,1.646265,1.272215,0.972139,13.37
-0.343695,0.829665,1.135626,1.415426,4.12
-0.467758,1.345413,1.317745,1.04602,6.5
-0.467758,2.204992,1.24945,0.658145,6.75
-0.467758,1.302434,1.090096,0.140977,11.08
-0.467758,1.109028,0.907977,0.140977,8.33
-0.467758,1.216476,0.771387,-0.191488,5.91
-0.467758,1.753713,0.907977,0.418031,5.04
-0.467758,1.753713,1.226685,0.695085,3.42
-0.467758,2.183503,1.158391,1.433896,1.46
-0.467758,2.570313,1.135626,1.600129,1.63
-0.467758,1.968608,1.636454,1.323075,2.42
-0.467758,1.04456,1.613689,1.507777,2.25
-0.467758,1.624776,1.522629,1.618599,3.13
-0.467758,1.302434,1.499864,1.04602,5.21
-0.467758,1.947118,0.498209,0.32568,1.75
-0.467758,0.743707,0.999036,0.972139,9.25
-0.145195,1.130518,1.317745,1.415426,11.96
0.10293,1.323923,1.613689,1.803302,2
-0.467758,1.689244,1.681983,1.932594,2.42
-0.467758,1.388392,1.727513,1.71095,7.21
-0.19482,1.087539,1.545394,0.000603,15.41
-0.070758,1.431371,1.135626,1.267664,8.92
0.226993,1.001581,0.930742,0.972139,8.33
-0.368508,1.259455,1.590924,1.895653,14.5
-0.467758,1.323923,0.976271,0.972139,9.29
0.078118,1.001581,1.499864,1.156842,7.83
2.06312,1.109028,1.272215,0.879788,4.79
-0.09557,0.829665,1.38604,1.563188,13.67
-0.120383,0.743707,0.816917,0.972139,15.92
0.078118,0.571791,0.771387,0.418031,7.87
0.078118,0.593281,0.930742,1.02755,19.95
-0.467758,0.722217,0.816917,0.861318,18.29
-0.418133,1.173497,0.612033,0.418031,9.42
-0.39332,1.323923,1.681983,1.895653,12.12
-0.467758,2.076055,1.29498,1.082961,9
-0.467758,1.990097,2.046222,2.024945,7.08
-0.467758,1.47435,1.317745,0.621204,3.21
0.872118,1.86116,1.932397,1.230723,6.34
-0.368508,0.722217,0.930742,1.138372,12.62
0.475118,1.066049,0.589268,0.418031,10.79
-0.467758,1.001581,1.272215,0.972139,15.87
-0.467758,2.29095,1.590924,1.69248,17.5
0.450305,1.087539,1.477099,1.341545,14.58
-0.39332,0.657749,0.680328,1.119902,12.87
-0.467758,0.786686,0.498209,0.418031,12.46
-0.467758,1.431371,0.520973,0.251799,7.41
-0.467758,1.990097,1.408805,1.267664,8.71
0.152555,1.818181,1.704748,1.803302,11.04
-0.467758,0.958602,1.38604,1.618599,8.21
-0.343695,0.464344,0.270559,0.233328,9.33
-0.467758,0.593281,0.22503,-0.062196,9.17
0.896931,1.345413,-0.139209,-0.690185,5.79
2.286433,2.119034,1.34051,1.637069,4.58
1.020994,1.667755,1.773043,1.821772,10.79
1.293931,1.216476,0.748622,0.695085,10.34
1.96387,1.216476,1.38604,0.879788,8.08
-0.39332,1.689244,1.841338,2.080356,7.79
-0.219633,1.431371,1.272215,0.879788,7.41
-0.467758,1.04456,0.816917,0.418031,6.96
-0.467758,1.775202,1.499864,1.304604,12.17
-0.442946,1.388392,2.182811,2.228118,4.67
-0.467758,1.646265,2.091752,2.043415,2.58
-0.467758,1.775202,1.955162,2.117296,2.62
3.204496,1.904139,1.317745,0.713555,4.5
-0.442946,1.753713,1.909632,1.821772,2.25
-0.442946,0.700728,1.568159,0.750496,5.37
-0.29407,0.700728,1.909632,1.600129,3.04
-0.467758,0.786686,1.499864,1.526248,1.29
-0.467758,0.700728,1.454334,1.544718,4.46
-0.09557,1.366902,1.499864,1.452366,13.13
-0.418133,1.388392,1.886867,2.172707,8.29
-0.467758,1.431371,0.725858,0.381091,3.17
0.351055,2.011587,2.046222,1.895653,4.96
0.921744,1.04456,2.251106,1.951064,7.5
-0.269258,0.829665,0.816917,0.418031,7.96
5.263936,0.915623,0.953507,0.510382,10.37
-0.467758,0.571791,0.907977,1.286134,20.75
-0.467758,0.894133,0.384384,0.32568,10.41
-0.467758,0.313917,0.634798,0.454972,1.21
-0.467758,0.915623,0.771387,0.196388,5.88
-0.219633,1.001581,1.158391,0.972139,13.5
1.070619,0.829665,1.181156,1.452366,10.88
-0.467758,0.915623,1.590924,1.71095,6.34
-0.467758,0.786686,0.816917,0.454972,1.42
-0.467758,1.47435,0.771387,0.214858,1.75
-0.467758,1.323923,0.839682,1.156842,1.21
-0.467758,0.528812,0.725858,1.452366,0.37
-0.467758,1.066049,0.475444,1.193783,1.25
-0.467758,1.194986,0.725858,0.787437,1
-0.467758,2.247971,1.112861,0.454972,4.67
-0.29407,1.47435,1.477099,0.898258,9.42
-0.145195,0.894133,0.839682,0.000603,14.04
0.524743,1.066049,0.862447,0.787437,11.38
-0.219633,1.517329,1.499864,1.526248,11.29
-0.467758,0.485833,1.090096,0.879788,7.17
-0.467758,1.237965,1.408805,1.378485,12.92
-0.442946,1.366902,1.34051,0.972139,10.34
-0.467758,1.689244,1.34051,0.972139,5.17
1.219494,1.323923,0.999036,0.048626,5.71
-0.120383,0.700728,1.545394,1.600129,11.63
-0.269258,0.743707,1.38604,1.249193,22.37
-0.145195,0.313917,0.953507,1.156842,15.71
-0.418133,0.442854,0.907977,0.000603,8.54
-0.244445,0.356896,0.08844,0.122507,5.54
0.078118,0.442854,-0.275798,-0.283839,5.58
-0.467758,0.700728,-0.093679,0.011685,5.04
1.045806,0.378386,0.1795,0.288739,5.96
-0.244445,0.894133,-0.366858,-0.450072,9.75
0.921744,1.259455,0.816917,1.526248,19.08
0.226993,0.313917,1.408805,1.526248,0.54
-0.418133,1.087539,0.316089,0.381091,4
-0.467758,1.818181,1.38604,1.766361,4.08
-0.467758,0.786686,0.999036,0.528853,3.17
-0.318883,1.345413,1.545394,1.378485,6.54
-0.467758,1.302434,1.659218,1.249193,4.54
-0.467758,1.388392,0.816917,1.304604,1.17
2.137557,1.001581,0.816917,0.473442,4.5
-0.39332,0.808175,1.932397,1.895653,10.75
-0.19482,0.915623,0.725858,0.251799,3.13
-0.418133,1.216476,1.272215,0.879788,4.67
0.10293,0.872644,0.771387,0.842847,13.17
-0.343695,0.249449,1.090096,1.156842,12.08
-0.467758,0.700728,1.044566,1.156842,17.29
-0.467758,-0.24481,0.907977,0.879788,20.62
-0.318883,0.378386,0.361619,0.381091,11.75
1.120244,0.657749,1.090096,1.452366,18.75
-0.343695,0.099022,0.680328,0.842847,14.88
-0.467758,-0.072894,0.065675,0.233328,11.63
-0.368508,0.013064,-0.230268,-0.043726,8.25
-0.29407,-0.180341,-0.776626,-0.690185,4.42
-0.467758,0.249449,-1.118099,-1.096531,4.17
-0.467758,0.442854,-0.116444,-0.209958,3.25
0.351055,0.399875,0.361619,-0.431601,3.04
-0.467758,0.679238,1.112861,0.528853,6.13
-0.467758,1.130518,1.38604,0.99061,8.12
-0.467758,0.915623,1.29498,1.00908,6.08
-0.467758,0.399875,0.384384,0.214858,6.13
-0.467758,0.249449,1.408805,1.341545,4.12
-0.467758,0.485833,0.361619,-0.043726,5.88
-0.219633,0.292428,0.612033,0.491912,19.62
-0.29407,-0.395236,0.338854,0.36262,18.58
-0.467758,-1.039921,-0.503447,-0.32078,16.33
-0.467758,-0.910984,-0.548977,-0.523953,10.96
-0.467758,-0.459704,-0.093679,-0.136077,6.87
-0.467758,0.142001,0.361619,0.713555,12.25
-0.244445,0.442854,0.862447,1.526248,15.87
1.045806,-0.115873,1.090096,1.378485,12.21
1.070619,-0.287789,-0.002619,-0.043726,8.54
0.996181,0.034554,-0.412388,-0.874888,10.17
-0.219633,0.528812,0.543738,0.972139,9.33
-0.318883,0.679238,0.634798,1.119902,13.17
3.328559,0.679238,1.135626,0.972139,12.46
-0.368508,1.194986,0.816917,1.193783,16.25
2.509745,0.464344,0.475444,0.510382,11.46
-0.343695,0.249449,0.475444,0.99061,13.33
-0.318883,-0.330767,0.634798,0.713555,23.75
-0.418133,-0.180341,0.22503,0.36262,12.92
-0.29407,-0.287789,0.156735,0.177918,13.5
6.554187,-0.825026,-0.230268,-0.154547,7.33
-0.467758,-0.739068,0.020146,0.695085,9.71
0.152555,-0.352257,-1.049805,-1.262764,14.42
0.10293,-0.416725,0.361619,0.418031,15.75
0.623993,0.142001,0.270559,0.658145,10.96
-0.29407,-0.803536,0.475444,0.750496,11.92
-0.442946,-1.276305,-0.776626,-0.505483,15.09
-0.467758,-1.448221,-1.004275,-0.690185,8.75
-0.467758,-1.46971,-1.482338,-1.613699,8.25
0.623993,-1.147368,-1.709987,-2.075456,6.04
-0.467758,-0.975452,-1.550633,-0.893358,10.75
1.988682,-0.975452,-0.093679,0.048626,4.92
1.96387,-1.104389,-1.664457,-1.70605,8.96
0.524743,-1.039921,-1.664457,-0.505483,9.5
1.96387,-1.233326,-1.801046,-2.167807,7.92
-0.467758,-1.448221,-0.89045,-0.616304,10.21
2.906746,-0.825026,-1.095335,-1.428996,5.79
1.219494,0.270938,-0.207503,-0.450072,12
-0.343695,0.249449,0.657563,0.000603,6.79
-0.29407,0.313917,0.634798,0.953669,11.21
0.549556,-0.416725,0.816917,0.32568,7.21
0.599181,0.013064,0.612033,-0.043726,9.54
-0.442946,-0.094383,1.021801,1.064491,9.96
0.375868,-0.910984,0.04291,-0.228428,2.21
-0.467758,-1.06141,-0.207503,-0.062196,7.83
-0.467758,-0.889494,-0.457917,-0.653245,9.33
-0.343695,-0.330767,-0.321328,0.233328,14.75
0.772868,-0.24481,0.407149,0.676615,6.96
-0.418133,-0.846515,-0.184739,-0.505483,12.5
0.40068,-0.846515,-0.139209,-0.136077,13.75
0.053305,-1.039921,-0.184739,-0.283839,17.33
-0.467758,-1.147368,-0.298563,-0.505483,7.54
-0.467758,-1.362263,-1.687222,-1.946164,3.46
-0.442946,-1.254815,-2.18805,-2.35251,1.79
-0.467758,-1.233326,-2.14252,0.000603,6.58
-0.368508,-0.63162,-0.093679,0.32568,9.21
0.00368,-0.610131,0.04291,0.510382,8.17
-0.467758,-1.190347,-0.776626,-0.579364,6.79
-0.29407,-0.803536,-2.09699,-2.35251,2.42
-0.467758,-0.416725,-2.05146,-1.336645,5.04
-0.418133,-0.24481,-1.664457,-1.816872,10.96
-0.343695,-0.180341,-0.298563,0.418031,7.62
-0.467758,-0.051404,0.247795,0.418031,9.83
-0.244445,0.034554,1.181156,1.138372,12.75
-0.467758,-1.254815,-1.436808,-1.761461,6.13
-0.467758,-1.684605,-1.186394,-1.336645,5.83
-0.467758,-1.4912,-1.436808,-1.392056,5.96
-0.19482,-1.211837,-1.732752,-1.983104,10.13
0.20218,-1.4912,-1.368513,-0.597834,9.42
0.648806,-1.835032,-0.731096,-0.671715,8.42
0.351055,-1.534179,-1.277454,-1.835342,13.33
2.757871,-2.049927,-1.095335,-0.874888,11.58
2.06312,-1.663116,-1.049805,-0.597834,7.21
-0.19482,-1.663116,-1.004275,-0.653245,17.88
-0.467758,-1.942479,-0.548977,-0.228428,13.79
-0.343695,-2.436737,-1.892106,-2.075456,4.83
-0.467758,-2.221842,-0.000343,-2.167807,4.63
-0.467758,-1.8995,-0.000343,-0.616304,5.83
-0.467758,-2.479716,-0.000343,-1.244293,2.5
-0.343695,-1.620137,-0.000343,-2.537213,7.12
0.375868,-0.846515,-0.000343,-0.025255,17.96
-0.39332,0.013064,-0.000343,-0.487012,11.63
-0.467758,-0.158852,-0.000343,1.360015,19.21
-0.29407,0.163491,-0.000343,-0.136077,14.62
-0.442946,0.142001,-0.000343,1.04602,20.3
-0.467758,0.743707,-0.000343,0.99061,17.96
-0.467758,-0.63162,-0.000343,-0.228428,11.04
-0.467758,-0.63162,-0.000343,-1.151942,3.88
-0.418133,-0.846515,-0.000343,0.602734,6.87
-0.467758,-0.760557,-0.000343,0.381091,4.17
-0.19482,-1.06141,-0.000343,-0.32078,2
-0.39332,-0.610131,-0.000343,-1.059591,4.33
0.152555,-0.373746,-0.000343,-0.911829,12.42
-0.368508,-0.330767,-0.000343,-0.394661,14.46
-0.19482,-1.039921,-0.000343,0.048626,15.96
3.998497,-1.147368,-0.000343,-1.096531,12.62
-0.368508,-1.039921,-0.000343,-0.801007,5.58
-0.39332,-0.610131,-0.000343,-1.151942,10
0.599181,-0.932473,-0.000343,-0.597834,13
-0.368508,-0.674599,-0.000343,-0.450072,21.17
-0.343695,-0.674599,-0.000343,0.251799,11.71
-0.467758,-1.0829,-0.000343,-1.613699,6.13
0.078118,-1.104389,-0.000343,-1.798402,5.83
-0.442946,-1.856521,-0.000343,-0.597834,8.38
-0.467758,-1.448221,-0.000343,-0.560893,7.08
-0.442946,-2.178864,-0.000343,-2.777326,7.04
-0.467758,-1.92099,-0.000343,-1.428996,13.79
-0.467758,-1.835032,-1.641692,-1.428996,8.21
-0.39332,-0.975452,-2.370169,-2.537213,11.67
-0.467758,-0.803536,-1.641692,0.000603,10.92
-0.467758,-1.104389,0.020146,0.510382,3.5
-0.467758,-1.018431,0.13397,0.454972,4.96
-0.467758,-1.448221,-0.366858,0.140977,2.83
-0.467758,-1.254815,-0.230268,0.34415,7.08
-0.467758,-0.975452,-1.095335,-1.318175,6.79
-0.467758,-0.953963,-0.048149,-0.431601,8.67
-0.368508,-0.846515,-0.070914,-0.283839,5.71
0.177368,-0.932473,-0.275798,0.159447,5
0.772868,-0.481194,-0.230268,0.159447,21.71
-0.343695,-1.46971,-0.776626,-0.33925,19.62
-0.19482,-1.254815,-1.02704,-0.597834,18.5
0.748056,-1.985458,-1.459573,-1.096531,9.54
-0.29407,-1.190347,-2.005931,-2.500272,11.96
0.574368,-0.739068,-1.004275,-1.170412,13.21
-0.467758,-0.760557,-0.480682,-0.33925,11.71
-0.021133,-0.416725,-0.98151,-1.078061,5.91
-0.29407,-0.373746,-0.435152,-0.117607,17.04
-0.418133,-0.696089,-0.412388,-0.394661,12.08
-0.467758,-0.545662,-1.687222,-2.020045,6.25
-0.467758,-0.717578,-0.958745,-1.428996,6.58
-0.467758,-0.438215,-0.503447,-0.782537,3.17
-0.467758,-1.018431,-0.275798,0.159447,2.33
0.772868,-0.63162,-0.731096,-1.336645,2.54
0.251805,-0.975452,0.020146,0.491912,2.62
0.648806,-0.932473,0.13397,0.140977,3.04
0.698431,-0.889494,0.13397,0.510382,6.71
-0.467758,-0.782047,-1.186394,-1.336645,7.87
-0.467758,-0.825026,-1.186394,-1.02265,6.38
-0.467758,-1.4912,-0.776626,-0.597834,8.25
-0.442946,-1.362263,-1.368513,-1.059591,8.58
-0.467758,-1.405242,-1.004275,-0.32078,6.87
-0.467758,-1.211837,-1.118099,-0.967239,3.42
-0.467758,-1.147368,-1.163629,-0.727126,2.25
-0.467758,-0.459704,-0.685566,0.251799,6.71
-0.39332,-0.352257,-1.459573,-1.281234,7
-0.467758,-0.287789,-0.344093,0.36262,8.92
-0.467758,-0.180341,-0.093679,0.251799,13.29
0.623993,-0.996942,-0.093679,0.233328,4.71
-0.442946,-0.910984,-1.140864,-0.431601,3.25
-0.442946,-1.276305,-1.755517,-1.465937,4.33
-0.418133,-1.039921,-2.05146,-1.798402,8.21
3.154871,-1.448221,-0.913215,-0.579364,11.21
8.961003,-1.663116,-0.662801,0.159447,23.25
0.524743,-1.835032,-0.776626,-0.136077,24.25
-0.418133,-1.620137,-0.776626,-0.173018,19.08
-0.467758,-1.104389,-1.322984,-0.874888,12.12
-0.467758,-1.147368,-1.02704,-0.874888,5.96
-0.368508,-0.395236,-0.435152,-0.136077,12.21
0.276618,-0.072894,0.361619,0.787437,15.92
-0.120383,-0.481194,-0.594507,-0.228428,14.83
-0.467758,-1.018431,-0.685566,-0.32078,10.92
-0.442946,-0.588641,-1.163629,-1.059591,5.79
-0.343695,-0.072894,-0.184739,0.000603,9.96
-0.368508,-0.545662,0.247795,0.768966,3.21
-0.368508,-0.803536,0.13397,0.233328,2.04
-0.467758,-0.717578,-0.025384,0.32568,3.42
-0.368508,-0.65311,-0.093679,0.159447,9.29
-0.29407,-1.147368,-0.093679,0.32568,14.79
-0.467758,-1.018431,-0.548977,-0.136077,12.96
-0.467758,-1.104389,-0.571742,-0.394661,8.25
0.425493,-1.018431,-0.161974,0.418031,1.46
-0.467758,-0.610131,-0.685566,-0.653245,1.42
-0.467758,-0.696089,-0.867686,-0.874888,2.92
-0.467758,-0.717578,-1.095335,-1.059591,6.63
-0.467758,-0.502683,-0.230268,-0.394661,5.17
-0.467758,-0.502683,-1.118099,-1.151942,4.33
-0.467758,0.142001,-0.548977,-1.336645,1.42
-0.467758,0.013064,-1.07257,-0.948769,5.79
-0.467758,-0.115873,0.1795,0.048626,5.63
-0.467758,-0.137362,0.202265,-0.597834,2.13
-0.343695,0.464344,0.384384,0.085566,2.29
0.078118,-0.502683,0.13397,0.32568,12
-0.467758,-0.309278,-1.391278,-1.428996,13.75
-0.467758,0.356896,0.065675,0.879788,15.83
-0.368508,0.356896,0.680328,0.898258,6.38
-0.269258,-0.352257,0.13397,0.085566,3.88
2.832308,0.61477,0.361619,-0.043726,7.5
1.343557,-0.201831,0.634798,1.04602,1.5
3.179684,-1.276305,-0.048149,0.602734,11.25
0.723243,-0.975452,-0.184739,0.34415,12.62
-0.467758,-0.696089,-1.254689,-1.484407,8.46
-0.467758,-0.825026,-0.526212,0.381091,11.21
-0.467758,-0.588641,-1.140864,-1.428996,3.83
-0.467758,-0.201831,-1.641692,-1.798402,2.37
-0.467758,-0.65311,0.1795,0.233328,2.75
-0.467758,-0.588641,-0.048149,0.048626,2.83
-0.467758,-0.072894,-1.436808,-1.336645,1.42
-0.467758,0.485833,-1.345748,-1.244293,3.5
-0.467758,0.507323,-0.640037,-0.745596,4.33
-0.467758,0.313917,-1.118099,-1.151942,5.41
-0.318883,0.679238,-0.93598,-0.874888,7.21
0.549556,0.18498,0.885212,0.824377,6.54
-0.368508,0.485833,0.725858,0.510382,8.63
-0.467758,0.743707,0.04291,-0.32078,7.87
-0.343695,0.722217,0.930742,0.935199,11.46
-0.467758,1.538818,0.999036,1.230723,10.04
-0.467758,0.313917,0.247795,-0.099137,1.63
-0.467758,0.593281,-0.161974,-0.487012,5.17
-0.467758,0.442854,0.748622,0.418031,7.17
-0.120383,0.679238,0.589268,0.233328,4.42
-0.467758,-0.094383,0.293324,0.491912,11.12
-0.09557,-0.072894,-0.321328,-0.246899,9.46
-0.09557,0.292428,-0.503447,-0.837947,7.38
-0.467758,0.571791,-0.230268,-0.32078,4.25
-0.467758,0.313917,-0.435152,-0.597834,1.54
-0.467758,0.18498,0.907977,1.230723,1.21
-0.467758,0.270938,-0.457917,-0.542423,3.46
2.311245,-0.180341,0.04291,-0.173018,3
0.177368,-0.352257,0.543738,1.00908,4.67
-0.467758,0.571791,0.452679,0.000603,2.54
-0.467758,0.270938,0.885212,1.249193,7.04
-0.219633,0.61477,-0.457917,-0.690185,7.46
-0.418133,0.20647,-0.435152,-0.246899,10.63
-0.368508,0.034554,-0.253033,-0.136077,8.5
0.524743,0.034554,-0.457917,-0.671715,6.17
-0.467758,0.464344,0.930742,1.156842,4.88
-0.467758,0.679238,0.680328,0.584264,4.04
-0.467758,0.528812,0.156735,-0.191488,6.42
-0.467758,1.47435,0.816917,0.972139,6.13
-0.418133,0.786686,0.976271,0.602734,8.63
-0.467758,0.571791,0.999036,1.156842,9.96
-0.467758,0.20647,0.976271,0.842847,7.75
-0.170008,0.18498,1.021801,1.082961,4.71
-0.343695,0.056043,0.953507,1.249193,4
0.574368,0.099022,0.839682,0.898258,4.38
-0.269258,-0.029915,0.589268,0.935199,10.13
-0.467758,0.313917,0.589268,0.972139,8.29
5.313561,0.142001,0.634798,0.510382,9.54
-0.418133,0.099022,0.634798,1.156842,4.5
-0.442946,0.356896,-0.048149,-0.228428,3.88
-0.467758,0.142001,0.270559,-0.209958,9.67
-0.29407,0.227959,-0.548977,-0.487012,8.04
-0.39332,0.571791,-0.435152,0.32568,9.75
1.96387,0.61477,-0.275798,-0.32078,6.21
2.46012,0.464344,0.634798,0.658145,7.96
1.095431,0.249449,1.044566,1.563188,7.41
-0.170008,0.894133,0.930742,1.156842,11.25
0.078118,0.829665,0.930742,1.156842,9.83
-0.467758,1.066049,0.475444,0.36262,6.04
-0.467758,0.872644,1.272215,1.433896,3.83
-0.343695,1.323923,0.657563,0.639674,5.79
0.127743,1.581797,1.636454,1.895653,6.71
0.078118,0.808175,1.317745,1.341545,12.92
0.276618,0.679238,0.407149,0.621204,10.21
-0.467758,1.066049,0.338854,0.602734,6.75
-0.467758,1.302434,0.816917,0.639674,3.79
-0.343695,1.517329,1.613689,1.747891,3.71
-0.467758,1.517329,1.613689,0.000603,7.29
-0.467758,1.947118,1.955162,1.858712,3.37
1.045806,2.247971,1.750278,1.747891,5.17
0.276618,1.517329,1.955162,2.117296,2.37
-0.467758,1.259455,0.816917,0.787437,3.88
-0.467758,1.646265,1.044566,1.00908,3.63
-0.467758,2.204992,0.725858,0.768966,5.09
-0.442946,2.441377,1.818573,1.433896,6.54
-0.467758,1.431371,1.226685,1.563188,6.21
-0.467758,1.689244,0.247795,1.064491,3.83
-0.467758,2.419887,1.545394,1.156842,8.29
-0.467758,1.152007,1.158391,1.452366,9.46
-0.467758,1.194986,0.13397,0.048626,4.83
-0.467758,1.152007,1.226685,1.526248,8.04
-0.467758,1.968608,1.431569,1.877183,12.67
-0.467758,0.808175,1.067331,1.396956,8.5
-0.467758,0.980091,-0.184739,-0.228428,6.5
-0.467758,1.087539,0.703093,0.418031,4.79
-0.467758,1.216476,0.703093,1.175312,7.38
-0.467758,1.431371,0.612033,0.584264,4.58
-0.467758,1.646265,1.590924,1.618599,4.5
-0.343695,1.04456,1.613689,1.341545,7.25
4.048122,1.04456,1.773043,1.895653,7.17
2.55937,1.216476,1.727513,2.080356,7.5
1.467619,1.732223,1.773043,1.895653,8.71
1.616494,1.431371,1.909632,1.932594,3
-0.269258,1.109028,1.704748,1.544718,2.92
-0.467758,1.431371,1.044566,0.824377,4.67
-0.467758,1.968608,1.408805,1.156842,3.63
2.881933,1.86116,1.158391,0.750496,5.58
0.450305,1.216476,1.704748,1.544718,7.96
0.251805,0.808175,1.272215,0.787437,6.25
-0.39332,1.796692,0.862447,0.510382,7.67
-0.045945,1.001581,1.886867,1.969534,9.59
0.20218,1.710734,1.864103,2.006475,6.92
0.797681,1.560308,1.499864,1.618599,5.37
-0.29407,0.679238,1.38604,1.69248,7.67
-0.467758,0.872644,0.475444,0.602734,7.67
-0.467758,1.624776,1.681983,1.895653,12.25
0.226993,1.323923,1.841338,2.080356,8.17
-0.467758,0.915623,1.38604,1.729421,7.58
0.996181,1.130518,1.29498,1.563188,6.17
0.475118,0.872644,1.590924,1.803302,6.29
1.517244,1.02307,1.613689,1.932594,5.79
1.839807,0.18498,1.181156,1.637069,13.08
-0.467758,0.872644,0.361619,0.436501,5.63
-0.467758,0.915623,0.065675,-0.043726,4.5
-0.467758,0.894133,0.020146,-0.117607,4.21
-0.467758,0.894133,0.475444,0.251799,9.42
-0.467758,1.001581,1.431569,0.972139,5.96
-0.467758,1.86116,0.999036,0.787437,7.08
-0.467758,1.753713,0.976271,0.528853,4.71
-0.467758,0.829665,1.135626,0.879788,5.41
-0.418133,0.571791,1.795808,2.191177,3.5
-0.467758,1.087539,1.704748,1.969534,1.46
-0.467758,1.087539,1.38604,1.877183,2.79
-0.343695,1.259455,0.862447,0.418031,6.46
-0.467758,1.216476,0.520973,0.676615,11.29
1.715744,1.237965,1.727513,2.080356,10.79
-0.418133,1.194986,1.864103,2.080356,11.04
0.623993,0.958602,1.090096,1.230723,11.58
-0.467758,1.517329,1.499864,1.563188,14.67
-0.467758,1.173497,1.590924,1.563188,13.25
0.226993,1.431371,0.612033,0.000603,12.04
0.499931,0.399875,1.431569,1.67401,2.83
-0.467758,1.216476,1.135626,1.249193,4.63
-0.467758,1.087539,-0.503447,0.048626,5.04
-0.467758,1.947118,-0.002619,0.695085,6.83
-0.467758,1.538818,0.953507,0.528853,6.71
-0.467758,1.581797,1.158391,0.713555,5.46
-0.467758,1.560308,0.703093,0.251799,6.08
-0.467758,0.958602,1.727513,1.618599,8.96
-0.467758,0.786686,1.795808,1.803302,8.21
-0.467758,1.109028,0.13397,0.233328,1.67
-0.467758,1.753713,0.907977,0.750496,2.54
-0.467758,1.624776,0.907977,0.972139,4.25
-0.467758,1.732223,1.795808,1.71095,3.92
-0.467758,1.431371,0.725858,0.510382,3.67
-0.467758,1.280944,1.955162,1.766361,7.33
-0.467758,1.216476,0.498209,0.34415,1.58
-0.467758,1.152007,0.361619,-0.006785,6.96
-0.467758,1.388392,1.226685,1.04602,5.13
-0.467758,1.517329,1.841338,2.043415,2.83
-0.467758,1.302434,0.816917,0.454972,2
-0.467758,0.851154,1.363275,1.526248,6
-0.442946,0.270938,1.021801,1.156842,6.17
0.30143,0.507323,-0.184739,-0.32078,6.54
1.939057,0.958602,0.816917,1.082961,8.71
-0.467758,0.700728,0.13397,0.32568,8.38
0.946556,0.722217,-0.321328,-0.043726,4.17
-0.418133,1.302434,0.247795,0.000603,10.79
-0.467758,2.011587,2.000692,2.061885,7.41
-0.467758,1.86116,1.477099,1.156842,5.71
-0.244445,1.216476,1.636454,1.249193,4.79
-0.467758,1.216476,1.272215,0.972139,2.92
-0.467758,0.808175,1.363275,1.249193,5.17
-0.467758,1.066049,1.818573,1.600129,7.04
-0.442946,1.517329,1.24945,1.04602,10.79
0.028493,1.45286,2.182811,2.172707,8.67
-0.343695,0.657749,1.499864,1.526248,9.75
-0.467758,0.808175,1.272215,1.452366,9.92
0.847306,1.216476,1.38604,1.433896,16.92
-0.467758,1.130518,1.499864,1.71095,8.33
0.053305,-0.438215,0.361619,0.418031,7.33
0.078118,-0.760557,0.316089,0.510382,12.46
-0.442946,0.013064,-0.93598,-0.967239,6.38
-0.442946,0.292428,-0.617272,0.000603,11.92
0.053305,0.743707,0.930742,0.824377,6.42
0.847306,0.18498,0.885212,0.436501,17
2.608995,0.292428,0.725858,0.805907,16.62
-0.442946,0.077533,0.725858,0.953669,17.08
-0.442946,0.335407,0.316089,0.381091,14.21
-0.467758,0.829665,0.13397,-0.043726,16.79
